"","CODE","GVC_Ui","YEAR","BEA_CLASS"
"1111","424700",2.15920933601046,"2012","BEA2012"
"1112","424A00",2.24008607056021,"2012","BEA2012"
"1113","425000",2.42557299457621,"2012","BEA2012"
"1114","441000",1.17826605091773,"2012","BEA2012"
"1115","444000",2.00560930262327,"2012","BEA2012"
"1116","445000",1.02264128024439,"2012","BEA2012"
"1117","446000",1.00440118221379,"2012","BEA2012"
"1118","447000",1.34368488774635,"2012","BEA2012"
"1119","448000",1.02965047606722,"2012","BEA2012"
"1120","452000",1.06827542426583,"2012","BEA2012"
"1121","454000",1.11771814177541,"2012","BEA2012"
"1122","481000",1.75582784857943,"2012","BEA2012"
"1123","482000",3.04615127942816,"2012","BEA2012"
"1124","483000",1.86852779150649,"2012","BEA2012"
"1125","484000",2.27854451825988,"2012","BEA2012"
"1126","485000",1.85511838664024,"2012","BEA2012"
"1127","486000",3.0429436349259,"2012","BEA2012"
"1128","48A000",2.95047231646822,"2012","BEA2012"
"1129","491000",2.61231885754751,"2012","BEA2012"
"1130","492000",2.81248299441722,"2012","BEA2012"
"1131","493000",2.6588575195201,"2012","BEA2012"
"1132","4B0000",1.06798905656507,"2012","BEA2012"
"1133","511110",1.10981744805053,"2012","BEA2012"
"1134","511120",1.42048791558409,"2012","BEA2012"
"1135","511130",1.37660681458692,"2012","BEA2012"
"1136","5111A0",1.82011485885232,"2012","BEA2012"
"1137","511200",1.27926805124298,"2012","BEA2012"
"1138","512100",1.93876872513147,"2012","BEA2012"
"1139","512200",1.82820983764577,"2012","BEA2012"
"1140","515100",2.5414977136661,"2012","BEA2012"
"1141","515200",1.63466126251706,"2012","BEA2012"
"1142","517110",1.77438920518762,"2012","BEA2012"
"1143","517210",1.83759768133677,"2012","BEA2012"
"1144","517A00",2.34596595359108,"2012","BEA2012"
"1145","518200",2.22142467935919,"2012","BEA2012"
"1146","519130",2.68222953374425,"2012","BEA2012"
"1147","5191A0",1.64528433938085,"2012","BEA2012"
"1148","522A00",2.44173409391806,"2012","BEA2012"
"1149","523900",1.63455433431955,"2012","BEA2012"
"1150","523A00",2.4101200025907,"2012","BEA2012"
"1151","524113",1,"2012","BEA2012"
"1152","5241XX",1.88743702719603,"2012","BEA2012"
"1153","524200",3.74776649528758,"2012","BEA2012"
"1154","525000",1.16993165104537,"2012","BEA2012"
"1155","52A000",2.22742826884496,"2012","BEA2012"
"1156","531HSO",1,"2012","BEA2012"
"1157","531HST",1,"2012","BEA2012"
"1158","531ORE",2.57947742663237,"2012","BEA2012"
"1159","532100",1.99597142233324,"2012","BEA2012"
"1160","532400",3.00825207016169,"2012","BEA2012"
"1161","532A00",1.81491970136994,"2012","BEA2012"
"1162","533000",3.10767942847451,"2012","BEA2012"
"1163","541100",2.1755111602688,"2012","BEA2012"
"1164","541200",2.69122618232359,"2012","BEA2012"
"1165","541300",2.47491646753951,"2012","BEA2012"
"1166","541400",2.72510024537041,"2012","BEA2012"
"1167","541511",1.05630439085826,"2012","BEA2012"
"1168","541512",2.36338649124082,"2012","BEA2012"
"1169","54151A",2.94241790018714,"2012","BEA2012"
"1170","541610",2.77189001282022,"2012","BEA2012"
"1171","5416A0",2.82413155374525,"2012","BEA2012"
"1172","541700",1.02508042826634,"2012","BEA2012"
"1173","541800",2.8620508375825,"2012","BEA2012"
"1174","541920",1.77411776234294,"2012","BEA2012"
"1175","541940",1.1499240938838,"2012","BEA2012"
"1176","5419A0",2.95006914776604,"2012","BEA2012"
"1177","550000",2.84460834924539,"2012","BEA2012"
"1178","561100",2.79286933768162,"2012","BEA2012"
"1179","561200",2.72678683212507,"2012","BEA2012"
"1180","561300",2.90412344394281,"2012","BEA2012"
"1181","561400",2.92162068878679,"2012","BEA2012"
"1182","561500",2.08911994769733,"2012","BEA2012"
"1183","561600",2.61443962214253,"2012","BEA2012"
"1184","561700",2.85397184776957,"2012","BEA2012"
"1185","561900",2.71398648429749,"2012","BEA2012"
"1186","562000",2.37645453295409,"2012","BEA2012"
"1187","611100",1,"2012","BEA2012"
"1188","611A00",1.09649334289099,"2012","BEA2012"
"1189","611B00",1.30740698271939,"2012","BEA2012"
"1190","621100",1.001281936944,"2012","BEA2012"
"1191","621200",1,"2012","BEA2012"
"1192","621300",1.0261364750404,"2012","BEA2012"
"1193","621400",1.00939465337433,"2012","BEA2012"
"1194","621500",1.33106822347636,"2012","BEA2012"
"1195","621600",1,"2012","BEA2012"
"1196","621900",1.34167530286133,"2012","BEA2012"
"1197","622000",1.00022840499878,"2012","BEA2012"
"1198","623A00",1.01193751394749,"2012","BEA2012"
"1199","623B00",1.01303406897932,"2012","BEA2012"
"1200","624100",1,"2012","BEA2012"
"1201","624400",1.00330964243039,"2012","BEA2012"
"1202","624A00",1,"2012","BEA2012"
"1203","711100",1.39505407605793,"2012","BEA2012"
"1204","711200",2.14441926374002,"2012","BEA2012"
"1205","711500",2.81677927769124,"2012","BEA2012"
"1206","711A00",2.10712328602494,"2012","BEA2012"
"1207","712000",1,"2012","BEA2012"
"1208","713100",1.0553107811329,"2012","BEA2012"
"1209","713200",1.00348226902094,"2012","BEA2012"
"1210","713900",1.15114755357354,"2012","BEA2012"
"1211","721000",1.60961375888473,"2012","BEA2012"
"1212","722110",1.47813276844681,"2012","BEA2012"
"1213","722211",1.16952224068928,"2012","BEA2012"
"1214","722A00",1.69960715703564,"2012","BEA2012"
"1215","811100",1.51852676651106,"2012","BEA2012"
"1216","811200",2.4419844723634,"2012","BEA2012"
"1217","811300",2.90316682044067,"2012","BEA2012"
"1218","811400",1.9917406967943,"2012","BEA2012"
"1219","812100",1.00531334322295,"2012","BEA2012"
"1220","812200",1,"2012","BEA2012"
"1221","812300",1.80654508283169,"2012","BEA2012"
"1222","812900",1.22015644249723,"2012","BEA2012"
"1223","813100",1,"2012","BEA2012"
"1224","813A00",1.00664981653029,"2012","BEA2012"
"1225","813B00",1.45847630838216,"2012","BEA2012"
"1226","814000",1,"2012","BEA2012"
"1227","GSLGE",1,"2012","BEA2012"
"1228","GSLGH",1,"2012","BEA2012"
"1229","GSLGO",1,"2012","BEA2012"
"1230","S00101",1,"2012","BEA2012"
"1231","S00102",2.8279417093654,"2012","BEA2012"
"1232","S00201",1,"2012","BEA2012"
"1233","S00202",1,"2012","BEA2012"
"1234","S00203",1.5522485049114,"2012","BEA2012"
"1235","S00500",1,"2012","BEA2012"
"1236","S00600",1,"2012","BEA2012"
