"","BEA2007","NAICS2007_6d","NAICS2007_5d","NAICS2007_4d","NAICS2007_3d","NAICS2007_2d"
"677","337110","337110","33711","3371","337","33"
"678","337121","337121","33712","3371","337","33"
"679","337122","337122","33712","3371","337","33"
"680","33712N","337124","33712","3371","337","33"
"681","33712N","337125","33712","3371","337","33"
"682","337127","337127","33712","3371","337","33"
"683","33721A","337211","33721","3372","337","33"
"684","33721A","337212","33721","3372","337","33"
"685","33721A","337214","33721","3372","337","33"
"686","337215","337215","33721","3372","337","33"
"687","337900","337910","33791","3379","337","33"
"688","337900","337920","33792","3379","337","33"
"689","339112","339112","33911","3391","339","33"
"690","339113","339113","33911","3391","339","33"
"691","339114","339114","33911","3391","339","33"
"692","339115","339115","33911","3391","339","33"
"693","339116","339116","33911","3391","339","33"
"694","339910","339911","33991","3399","339","33"
"695","339920","339920","33992","3399","339","33"
"696","339930","339931","33993","3399","339","33"
"697","339940","339941","33994","3399","339","33"
"698","339950","339950","33995","3399","339","33"
"699","339990","339991","33999","3399","339","33"
"700","339990","339992","33999","3399","339","33"
"701","339990","339993","33999","3399","339","33"
"702","339990","339994","33999","3399","339","33"
"703","339990","339995","33999","3399","339","33"
"704","339990","339999","33999","3399","339","33"
"705","311111","311111","31111","3111","311","31"
"706","311119","311119","31111","3111","311","31"
"707","311210","311211","31121","3112","311","31"
"708","311210","311212","31121","3112","311","31"
"709","311210","311213","31121","3112","311","31"
"710","311221","311221","31122","3112","311","31"
"711","311224","311222","31122","3112","311","31"
"712","311225","311225","31122","3112","311","31"
"713","311230","311230","31123","3112","311","31"
"714","311300","311313","31131","3113","311","31"
"715","311300","311311","31131","3113","311","31"
"716","311300","311340","31134","3113","311","31"
"717","311300","311320","31132","3113","311","31"
"718","311300","311330","31133","3113","311","31"
"719","311410","311411","31141","3114","311","31"
"720","311410","311412","31141","3114","311","31"
"721","311420","311421","31142","3114","311","31"
"722","311420","311422","31142","3114","311","31"
"723","311420","311423","31142","3114","311","31"
"724","31151A","311511","31151","3115","311","31"
"725","31151A","311512","31151","3115","311","31"
"726","311513","311513","31151","3115","311","31"
"727","311514","311514","31151","3115","311","31"
"728","311520","311520","31152","3115","311","31"
"729","31161A","311611","31161","3116","311","31"
"730","31161A","311612","31161","3116","311","31"
"731","31161A","311613","31161","3116","311","31"
"732","311615","311615","31161","3116","311","31"
"733","311700","311711","31171","3117","311","31"
"734","311810","311811","31181","3118","311","31"
"735","311810","311812","31181","3118","311","31"
"736","311810","311813","31181","3118","311","31"
"737","3118A0","311821","31182","3118","311","31"
"738","3118A0","311822","31182","3118","311","31"
"739","3118A0","311830","31183","3118","311","31"
"740","311910","311911","31191","3119","311","31"
"741","311910","311919","31191","3119","311","31"
"742","311920","311920","31192","3119","311","31"
"743","311930","311930","31193","3119","311","31"
"744","311940","311941","31194","3119","311","31"
"745","311940","311942","31194","3119","311","31"
"746","311990","311991","31199","3119","311","31"
"747","311990","311999","31199","3119","311","31"
"748","312110","312111","31211","3121","312","31"
"749","312110","312112","31211","3121","312","31"
"750","312110","312113","31211","3121","312","31"
"751","312120","312120","31212","3121","312","31"
"752","312130","312130","31213","3121","312","31"
"753","312140","312140","31214","3121","312","31"
"754","312200","312210","31221","3122","312","31"
"755","313100","313111","31311","3131","313","31"
"756","313200","313210","31321","3132","313","31"
"757","313200","313221","31322","3132","313","31"
"758","313200","313230","31323","3132","313","31"
"759","313200","313241","31324","3132","313","31"
"760","313300","313311","31331","3133","313","31"
"761","313300","313320","31332","3133","313","31"
"762","314110","314110","31411","3141","314","31"
"763","314120","314121","31412","3141","314","31"
"764","314900","314911","31491","3149","314","31"
"765","314900","314991","31499","3149","314","31"
"766","314900","314999","31499","3149","314","31"
"767","315000","315111","31511","3151","315","31"
"768","315000","315191","31519","3151","315","31"
"769","315000","315211","31521","3152","315","31"
"770","315000","315221","31522","3152","315","31"
"771","315000","315231","31523","3152","315","31"
"772","315000","315292","31529","3152","315","31"
"773","315000","315991","31599","3159","315","31"
"774","316000","316110","31611","3161","316","31"
"775","316000","316211","31621","3162","316","31"
"776","316000","316992","31699","3169","316","31"
"777","316000","316991","31699","3169","316","31"
"778","322110","322110","32211","3221","322","32"
"779","322120","322121","32212","3221","322","32"
"780","322120","322122","32212","3221","322","32"
"781","322130","322130","32213","3221","322","32"
"782","322210","322211","32221","3222","322","32"
"783","322210","322212","32221","3222","322","32"
"784","322210","322213","32221","3222","322","32"
"785","322220","322221","32222","3222","322","32"
"786","322230","322231","32223","3222","322","32"
"787","322291","322291","32229","3222","322","32"
"788","322299","322299","32229","3222","322","32"
"789","323110","323110","32311","3231","323","32"
"790","323110","323113","32311","3231","323","32"
"791","323110","323117","32311","3231","323","32"
"792","323120","323121","32312","3231","323","32"
"793","324110","324110","32411","3241","324","32"
"794","324121","324121","32412","3241","324","32"
"795","324122","324122","32412","3241","324","32"
"796","324190","324191","32419","3241","324","32"
"797","324190","324199","32419","3241","324","32"
"798","325110","325110","32511","3251","325","32"
"799","325120","325120","32512","3251","325","32"
"800","325130","325131","32513","3251","325","32"
"801","325180","325181","32518","3251","325","32"
"802","325190","325193","32519","3251","325","32"
"803","325190","325191","32519","3251","325","32"
"804","325190","325199","32519","3251","325","32"
"805","325211","325211","32521","3252","325","32"
"806","3252A0","325212","32521","3252","325","32"
"807","3252A0","325221","32522","3252","325","32"
"808","325411","325411","32541","3254","325","32"
"809","325412","325412","32541","3254","325","32"
"810","325413","325413","32541","3254","325","32"
"811","325414","325414","32541","3254","325","32"
"812","325310","325311","32531","3253","325","32"
"813","325310","325312","32531","3253","325","32"
"814","325310","325314","32531","3253","325","32"
"815","325320","325320","32532","3253","325","32"
"816","325510","325510","32551","3255","325","32"
"817","325520","325520","32552","3255","325","32"
"818","325610","325611","32561","3256","325","32"
"819","325610","325612","32561","3256","325","32"
"820","325610","325613","32561","3256","325","32"
"821","325620","325620","32562","3256","325","32"
"822","325910","325910","32591","3259","325","32"
"823","3259A0","325920","32592","3259","325","32"
"824","3259A0","325991","32599","3259","325","32"
"825","3259A0","325992","32599","3259","325","32"
"826","3259A0","325998","32599","3259","325","32"
"827","326110","326111","32611","3261","326","32"
"828","326110","326112","32611","3261","326","32"
"829","326110","326113","32611","3261","326","32"
"830","326120","326121","32612","3261","326","32"
"831","326120","326122","32612","3261","326","32"
"832","326130","326130","32613","3261","326","32"
"833","326140","326140","32614","3261","326","32"
"834","326150","326150","32615","3261","326","32"
"835","326160","326160","32616","3261","326","32"
"836","326190","326191","32619","3261","326","32"
"837","326190","326192","32619","3261","326","32"
"838","326210","326211","32621","3262","326","32"
"839","326210","326212","32621","3262","326","32"
"840","326220","326220","32622","3262","326","32"
"841","326290","326291","32629","3262","326","32"
"842","326290","326299","32629","3262","326","32"
"843","423100","423110","42311","4231","423","42"
"844","423100","423120","42312","4231","423","42"
"845","423100","423130","42313","4231","423","42"
"846","423100","423140","42314","4231","423","42"
"847","423400","423410","42341","4234","423","42"
"848","423400","423420","42342","4234","423","42"
"849","423400","423430","42343","4234","423","42"
"850","423400","423440","42344","4234","423","42"
"851","423400","423450","42345","4234","423","42"
"852","423400","423460","42346","4234","423","42"
"853","423400","423490","42349","4234","423","42"
"854","423600","423610","42361","4236","423","42"
"855","423600","423620","42362","4236","423","42"
"856","423600","423690","42369","4236","423","42"
"857","423800","423810","42381","4238","423","42"
"858","423800","423820","42382","4238","423","42"
"859","423800","423830","42383","4238","423","42"
"860","423800","423840","42384","4238","423","42"
"861","423800","423850","42385","4238","423","42"
"862","423800","423860","42386","4238","423","42"
"863","423A00","423210","42321","4232","423","42"
"864","423A00","423220","42322","4232","423","42"
"865","423A00","423310","42331","4233","423","42"
"866","423A00","423320","42332","4233","423","42"
"867","423A00","423330","42333","4233","423","42"
"868","423A00","423390","42339","4233","423","42"
"869","423A00","423510","42351","4235","423","42"
"870","423A00","423520","42352","4235","423","42"
"871","423A00","423710","42371","4237","423","42"
"872","423A00","423620","42362","4236","423","42"
"873","423A00","423730","42373","4237","423","42"
"874","423A00","423740","42374","4237","423","42"
"875","423A00","423910","42391","4239","423","42"
"876","423A00","423920","42392","4239","423","42"
"877","423A00","423930","42393","4239","423","42"
"878","423A00","423940","42394","4239","423","42"
"879","423A00","423990","42399","4239","423","42"
"880","424200","424210","42421","4242","424","42"
"881","424400","424410","42441","4244","424","42"
"882","424400","424420","42442","4244","424","42"
"883","424400","424430","42443","4244","424","42"
"884","424400","424440","42444","4244","424","42"
"885","424400","424450","42445","4244","424","42"
"886","424400","424460","42446","4244","424","42"
"887","424400","424470","42447","4244","424","42"
"888","424400","424480","42448","4244","424","42"
"889","424400","424490","42449","4244","424","42"
"890","424700","424710","42471","4247","424","42"
"891","424700","424720","42472","4247","424","42"
"892","424A00","424110","42411","4241","424","42"
"893","424A00","424120","42412","4241","424","42"
"894","424A00","424130","42413","4241","424","42"
"895","424A00","424310","42431","4243","424","42"
"896","424A00","424320","42432","4243","424","42"
"897","424A00","424330","42433","4243","424","42"
"898","424A00","424340","42434","4243","424","42"
"899","424A00","424510","42451","4245","424","42"
"900","424A00","424520","42452","4245","424","42"
"901","424A00","424590","42459","4245","424","42"
"902","424A00","424610","42461","4246","424","42"
"903","424A00","424690","42469","4246","424","42"
"904","424A00","424810","42481","4248","424","42"
"905","424A00","424820","42482","4248","424","42"
"906","424A00","424910","42491","4249","424","42"
"907","424A00","424920","42492","4249","424","42"
"908","424A00","424930","42493","4249","424","42"
"909","424A00","424940","42494","4249","424","42"
"910","424A00","424950","42495","4249","424","42"
"911","424A00","424990","42499","4249","424","42"
"912","425000","425110","42511","4251","425","42"
"913","425000","425120","42512","4251","425","42"
"914","441000","441110","44111","4411","441","44"
"915","441000","441120","44112","4411","441","44"
"916","441000","441210","44121","4412","441","44"
"917","441000","441222","44122","4412","441","44"
"918","441000","441221","44122","4412","441","44"
"919","441000","441310","44131","4413","441","44"
"920","441000","441320","44132","4413","441","44"
"921","445000","445110","44511","4451","445","44"
"922","445000","445120","44512","4451","445","44"
"923","445000","445210","44521","4452","445","44"
"924","445000","445220","44522","4452","445","44"
"925","445000","445230","44523","4452","445","44"
"926","445000","445291","44529","4452","445","44"
"927","452000","452111","45211","4521","452","45"
"928","452000","452112","45211","4521","452","45"
"929","452000","452910","45291","4529","452","45"
"930","452000","452990","45299","4529","452","45"
"931","444000","444110","44411","4441","444","44"
"932","444000","444120","44412","4441","444","44"
"933","444000","444130","44413","4441","444","44"
"934","444000","444190","44419","4441","444","44"
"935","444000","444210","44421","4442","444","44"
"936","444000","444220","44422","4442","444","44"
"937","446000","446110","44611","4461","446","44"
"938","446000","446120","44612","4461","446","44"
"939","446000","446130","44613","4461","446","44"
"940","446000","446191","44619","4461","446","44"
"941","446000","446199","44619","4461","446","44"
"942","447000","447110","44711","4471","447","44"
"943","447000","447190","44719","4471","447","44"
"944","448000","448110","44811","4481","448","44"
"945","448000","448120","44812","4481","448","44"
"946","448000","448130","44813","4481","448","44"
"947","448000","448140","44814","4481","448","44"
"948","448000","448150","44815","4481","448","44"
"949","448000","448190","44819","4481","448","44"
"950","454000","454111","45411","4541","454","45"
"951","454000","454112","45411","4541","454","45"
"952","454000","454113","45411","4541","454","45"
"953","454000","454210","45421","4542","454","45"
"954","454000","454311","45431","4543","454","45"
"955","454000","454390","45439","4543","454","45"
"956","4B0000","442110","44211","4421","442","44"
"957","4B0000","442210","44221","4422","442","44"
"958","4B0000","442291","44229","4422","442","44"
"959","4B0000","442299","44229","4422","442","44"
"960","4B0000","443111","44311","4431","443","44"
"961","4B0000","443112","44311","4431","443","44"
"962","4B0000","451110","45111","4511","451","45"
"963","4B0000","451120","45112","4511","451","45"
"964","4B0000","451130","45113","4511","451","45"
"965","4B0000","451140","45114","4511","451","45"
"966","4B0000","453110","45311","4531","453","45"
"967","4B0000","453210","45321","4532","453","45"
"968","4B0000","453220","45322","4532","453","45"
"969","4B0000","453310","45331","4533","453","45"
"970","4B0000","453910","45391","4539","453","45"
"971","4B0000","453920","45392","4539","453","45"
"972","4B0000","453930","45393","4539","453","45"
"973","4B0000","453991","45399","4539","453","45"
"974","4B0000","453998","45399","4539","453","45"
"975","481000","481111","48111","4811","481","48"
"976","481000","481112","48111","4811","481","48"
"977","481000","481211","48121","4812","481","48"
"978","481000","481212","48121","4812","481","48"
"979","481000","481219","48121","4812","481","48"
"980","482000","482111","48211","4821","482","48"
"981","482000","482112","48211","4821","482","48"
"982","483000","483111","48311","4831","483","48"
"983","483000","483112","48311","4831","483","48"
"984","483000","483113","48311","4831","483","48"
"985","483000","483114","48311","4831","483","48"
"986","483000","483211","48321","4832","483","48"
"987","483000","483212","48321","4832","483","48"
"988","484000","484110","48411","4841","484","48"
"989","484000","484121","48412","4841","484","48"
"990","484000","484122","48412","4841","484","48"
"991","484000","484210","48421","4842","484","48"
"992","484000","484220","48422","4842","484","48"
"993","484000","484230","48423","4842","484","48"
"994","485000","485111","48511","4851","485","48"
"995","485000","485112","48511","4851","485","48"
"996","485000","485113","48511","4851","485","48"
"997","485000","485119","48511","4851","485","48"
"998","485000","485210","48521","4852","485","48"
"999","485000","485310","48531","4853","485","48"
"1000","485000","485320","48532","4853","485","48"
"1001","485000","485410","48541","4854","485","48"
"1002","485000","485510","48551","4855","485","48"
"1003","485000","485991","48599","4859","485","48"
"1004","485000","485999","48599","4859","485","48"
"1005","486000","486110","48611","4861","486","48"
"1006","486000","486210","48621","4862","486","48"
"1007","486000","486910","48691","4869","486","48"
"1008","486000","486990","48699","4869","486","48"
"1009","48A000","487110","48711","4871","487","48"
"1010","48A000","487210","48721","4872","487","48"
"1011","48A000","487990","48799","4879","487","48"
"1012","48A000","488111","48811","4881","488","48"
"1013","48A000","488119","48811","4881","488","48"
"1014","48A000","488190","48819","4881","488","48"
"1015","48A000","488210","48821","4882","488","48"
"1016","48A000","488310","48831","4883","488","48"
"1017","48A000","488320","48832","4883","488","48"
"1018","48A000","488330","48833","4883","488","48"
"1019","48A000","488390","48839","4883","488","48"
"1020","48A000","488410","48841","4884","488","48"
"1021","48A000","488490","48849","4884","488","48"
"1022","48A000","488510","48851","4885","488","48"
"1023","48A000","488991","48899","4889","488","48"
"1024","48A000","488999","48899","4889","488","48"
"1025","492000","492110","49211","4921","492","49"
"1026","492000","492210","49221","4922","492","49"
"1027","493000","493110","49311","4931","493","49"
"1028","493000","493120","49312","4931","493","49"
"1029","493000","493130","49313","4931","493","49"
"1030","493000","493190","49319","4931","493","49"
"1031","511110","511110","51111","5111","511","51"
"1032","511120","511120","51112","5111","511","51"
"1033","511130","511130","51113","5111","511","51"
"1034","5111A0","511140","51114","5111","511","51"
"1035","5111A0","511191","51119","5111","511","51"
"1036","5111A0","511199","51119","5111","511","51"
"1037","511200","511210","51121","5112","511","51"
"1038","512100","512110","51211","5121","512","51"
"1039","512100","512120","51212","5121","512","51"
"1040","512100","512131","51213","5121","512","51"
"1041","512100","512132","51213","5121","512","51"
"1042","512100","512191","51219","5121","512","51"
"1043","512100","512199","51219","5121","512","51"
"1044","512200","512230","51223","5122","512","51"
"1045","512200","512240","51224","5122","512","51"
"1046","512200","512290","51229","5122","512","51"
"1047","515100","515111","51511","5151","515","51"
"1048","515100","515112","51511","5151","515","51"
"1049","515100","515120","51512","5151","515","51"
"1050","515200","515210","51521","5152","515","51"
"1051","517110","517110","51711","5171","517","51"
"1052","517210","517210","51721","5172","517","51"
"1053","517A00","517410","51741","5174","517","51"
"1054","517A00","517911","51791","5179","517","51"
"1055","517A00","517919","51791","5179","517","51"
"1056","518200","518210","51821","5182","518","51"
"1057","519130","519130","51913","5191","519","51"
"1058","5191A0","519110","51911","5191","519","51"
"1059","5191A0","519120","51912","5191","519","51"
"1060","5191A0","519130","51913","5191","519","51"
"1061","5191A0","519190","51919","5191","519","51"
"1062","52A000","521110","52111","5211","521","52"
"1063","52A000","522110","52211","5221","522","52"
"1064","52A000","522120","52212","5221","522","52"
"1065","52A000","522130","52213","5221","522","52"
"1066","52A000","522190","52219","5221","522","52"
"1067","522A00","522210","52221","5222","522","52"
"1068","522A00","522220","52222","5222","522","52"
"1069","522A00","522291","52229","5222","522","52"
"1070","522A00","522292","52229","5222","522","52"
"1071","522A00","522293","52229","5222","522","52"
"1072","522A00","522294","52229","5222","522","52"
"1073","522A00","522298","52229","5222","522","52"
"1074","522A00","522310","52231","5223","522","52"
"1075","522A00","522320","52232","5223","522","52"
"1076","522A00","522390","52239","5223","522","52"
"1077","523A00","523110","52311","5231","523","52"
"1078","523A00","523120","52312","5231","523","52"
"1079","523A00","523130","52313","5231","523","52"
"1080","523A00","523140","52314","5231","523","52"
"1081","523A00","523210","52321","5232","523","52"
"1082","523900","523910","52391","5239","523","52"
"1083","523900","523920","52392","5239","523","52"
"1084","523900","523930","52393","5239","523","52"
"1085","523900","523991","52399","5239","523","52"
"1086","523900","523999","52399","5239","523","52"
"1087","524113","524113","52411","5241","524","52"
"1088","5241XX","524114","52411","5241","524","52"
"1089","5241XX","524126","52412","5241","524","52"
"1090","5241XX","524127","52412","5241","524","52"
"1091","5241XX","524128","52412","5241","524","52"
"1092","5241XX","524130","52413","5241","524","52"
"1093","524200","524210","52421","5242","524","52"
"1094","524200","524291","52429","5242","524","52"
"1095","524200","524292","52429","5242","524","52"
"1096","524200","524298","52429","5242","524","52"
"1097","525000","525110","52511","5251","525","52"
"1098","525000","525120","52512","5251","525","52"
"1099","525000","525190","52519","5251","525","52"
"1100","525000","525910","52591","5259","525","52"
"1101","525000","525920","52592","5259","525","52"
"1102","525000","525990","52599","5259","525","52"
"1103","531HST","531110","53111","5311","531","53"
"1104","531HST","531120","53112","5311","531","53"
"1105","531HST","531130","53113","5311","531","53"
"1106","531HST","531190","53119","5311","531","53"
"1107","531HST","531210","53121","5312","531","53"
"1108","531HST","531311","53131","5313","531","53"
"1109","531HST","531312","53131","5313","531","53"
"1110","531HST","531320","53132","5313","531","53"
"1111","531HST","531390","53139","5313","531","53"
"1112","531ORE","531110","53111","5311","531","53"
"1113","531ORE","531120","53112","5311","531","53"
"1114","531ORE","531130","53113","5311","531","53"
"1115","531ORE","531190","53119","5311","531","53"
"1116","531ORE","531210","53121","5312","531","53"
"1117","531ORE","531311","53131","5313","531","53"
"1118","531ORE","531312","53131","5313","531","53"
"1119","531ORE","531320","53132","5313","531","53"
"1120","531ORE","531390","53139","5313","531","53"
"1121","532100","532111","53211","5321","532","53"
"1122","532100","532112","53211","5321","532","53"
"1123","532100","532120","53212","5321","532","53"
"1124","532A00","532210","53221","5322","532","53"
"1125","532A00","532220","53222","5322","532","53"
"1126","532A00","532230","53223","5322","532","53"
"1127","532A00","532291","53229","5322","532","53"
"1128","532A00","532292","53229","5322","532","53"
"1129","532A00","532299","53229","5322","532","53"
"1130","532A00","532310","53231","5323","532","53"
"1131","532400","532411","53241","5324","532","53"
"1132","532400","532412","53241","5324","532","53"
"1133","532400","532420","53242","5324","532","53"
"1134","532400","532490","53249","5324","532","53"
"1135","533000","533110","53311","5331","533","53"
"1136","541100","541110","54111","5411","541","54"
"1137","541100","541120","54112","5411","541","54"
"1138","541100","541191","54119","5411","541","54"
"1139","541100","541199","54119","5411","541","54"
"1140","541200","541211","54121","5412","541","54"
"1141","541200","541213","54121","5412","541","54"
"1142","541200","541214","54121","5412","541","54"
"1143","541200","541219","54121","5412","541","54"
"1144","541300","541310","54131","5413","541","54"
"1145","541300","541320","54132","5413","541","54"
"1146","541300","541330","54133","5413","541","54"
"1147","541300","541340","54134","5413","541","54"
"1148","541300","541350","54135","5413","541","54"
"1149","541300","541360","54136","5413","541","54"
"1150","541300","541370","54137","5413","541","54"
"1151","541300","541380","54138","5413","541","54"
"1152","541610","541611","54161","5416","541","54"
"1153","541610","541612","54161","5416","541","54"
"1154","541610","541613","54161","5416","541","54"
"1155","541610","541614","54161","5416","541","54"
"1156","541610","541618","54161","5416","541","54"
"1157","5416A0","541620","54162","5416","541","54"
"1158","5416A0","541690","54169","5416","541","54"
"1159","541700","541711","54171","5417","541","54"
"1160","541700","541712","54171","5417","541","54"
"1161","541700","541720","54172","5417","541","54"
"1162","541800","541810","54181","5418","541","54"
"1163","541800","541820","54182","5418","541","54"
"1164","541800","541830","54183","5418","541","54"
"1165","541800","541840","54184","5418","541","54"
"1166","541800","541850","54185","5418","541","54"
"1167","541800","541860","54186","5418","541","54"
"1168","541800","541870","54187","5418","541","54"
"1169","541800","541890","54189","5418","541","54"
"1170","541400","541410","54141","5414","541","54"
"1171","541400","541420","54142","5414","541","54"
"1172","541400","541430","54143","5414","541","54"
"1173","541400","541490","54149","5414","541","54"
"1174","5419A0","541910","54191","5419","541","54"
"1175","5419A0","541921","54192","5419","541","54"
"1176","5419A0","541922","54192","5419","541","54"
"1177","5419A0","541930","54193","5419","541","54"
"1178","5419A0","541990","54199","5419","541","54"
"1179","541940","541940","54194","5419","541","54"
"1180","541511","541511","54151","5415","541","54"
"1181","541512","541512","54151","5415","541","54"
"1182","54151A","541513","54151","5415","541","54"
"1183","54151A","541519","54151","5415","541","54"
"1184","550000","551111","55111","5511","551","55"
"1185","550000","551112","55111","5511","551","55"
"1186","550000","551114","55111","5511","551","55"
"1187","561300","561311","56131","5613","561","56"
"1188","561300","561312","56131","5613","561","56"
"1189","561300","561320","56132","5613","561","56"
"1190","561300","561330","56133","5613","561","56"
"1191","561700","561710","56171","5617","561","56"
"1192","561700","561720","56172","5617","561","56"
"1193","561700","561730","56173","5617","561","56"
"1194","561700","561740","56174","5617","561","56"
"1195","561700","561790","56179","5617","561","56"
"1196","561100","561110","56111","5611","561","56"
"1197","561200","561210","56121","5612","561","56"
"1198","561400","561410","56141","5614","561","56"
"1199","561400","561421","56142","5614","561","56"
"1200","561400","561422","56142","5614","561","56"
"1201","561400","561431","56143","5614","561","56"
"1202","561400","561439","56143","5614","561","56"
"1203","561400","561440","56144","5614","561","56"
"1204","561400","561450","56145","5614","561","56"
"1205","561400","561491","56149","5614","561","56"
"1206","561400","561492","56149","5614","561","56"
"1207","561400","561499","56149","5614","561","56"
"1208","561500","561510","56151","5615","561","56"
"1209","561500","561520","56152","5615","561","56"
"1210","561500","561591","56159","5615","561","56"
"1211","561500","561599","56159","5615","561","56"
"1212","561600","561611","56161","5616","561","56"
"1213","561600","561612","56161","5616","561","56"
"1214","561600","561613","56161","5616","561","56"
"1215","561600","561621","56162","5616","561","56"
"1216","561600","561622","56162","5616","561","56"
"1217","561900","561910","56191","5619","561","56"
"1218","561900","561920","56192","5619","561","56"
"1219","561900","561990","56199","5619","561","56"
"1220","562000","562111","56211","5621","562","56"
"1221","562000","562112","56211","5621","562","56"
"1222","562000","562119","56211","5621","562","56"
"1223","562000","562211","56221","5622","562","56"
"1224","562000","562212","56221","5622","562","56"
"1225","562000","562213","56221","5622","562","56"
"1226","562000","562219","56221","5622","562","56"
"1227","562000","562910","56291","5629","562","56"
"1228","562000","562920","56292","5629","562","56"
"1229","562000","562991","56299","5629","562","56"
"1230","562000","562998","56299","5629","562","56"
"1231","611100","611110","61111","6111","611","61"
"1232","611A00","611210","61121","6112","611","61"
"1233","611A00","611310","61131","6113","611","61"
"1234","611B00","611410","61141","6114","611","61"
"1235","611B00","611420","61142","6114","611","61"
"1236","611B00","611430","61143","6114","611","61"
"1237","611B00","611511","61151","6115","611","61"
"1238","611B00","611512","61151","6115","611","61"
"1239","611B00","611513","61151","6115","611","61"
"1240","611B00","611519","61151","6115","611","61"
"1241","611B00","611610","61161","6116","611","61"
"1242","611B00","611620","61162","6116","611","61"
"1243","611B00","611630","61163","6116","611","61"
"1244","611B00","611691","61169","6116","611","61"
"1245","611B00","611692","61169","6116","611","61"
"1246","611B00","611699","61169","6116","611","61"
"1247","611B00","611710","61171","6117","611","61"
"1248","621100","621111","62111","6211","621","62"
"1249","621100","621112","62111","6211","621","62"
"1250","621200","621210","62121","6212","621","62"
"1251","621300","621310","62131","6213","621","62"
"1252","621300","621320","62132","6213","621","62"
"1253","621300","621330","62133","6213","621","62"
"1254","621300","621340","62134","6213","621","62"
"1255","621300","621391","62139","6213","621","62"
"1256","621300","621399","62139","6213","621","62"
"1257","621400","621410","62141","6214","621","62"
"1258","621400","621420","62142","6214","621","62"
"1259","621400","621491","62149","6214","621","62"
"1260","621400","621492","62149","6214","621","62"
"1261","621400","621493","62149","6214","621","62"
"1262","621400","621498","62149","6214","621","62"
"1263","621500","621511","62151","6215","621","62"
"1264","621500","621512","62151","6215","621","62"
"1265","621600","621610","62161","6216","621","62"
"1266","621900","621910","62191","6219","621","62"
"1267","621900","621991","62199","6219","621","62"
"1268","621900","621999","62199","6219","621","62"
"1269","622000","622110","62211","6221","622","62"
"1270","622000","622210","62221","6222","622","62"
"1271","622000","622310","62231","6223","622","62"
"1272","623A00","623110","62311","6231","623","62"
"1273","623A00","623311","62331","6233","623","62"
"1274","623A00","623312","62331","6233","623","62"
"1275","623B00","623210","62321","6232","623","62"
"1276","623B00","623220","62322","6232","623","62"
"1277","623B00","623990","62399","6239","623","62"
"1278","624100","624110","62411","6241","624","62"
"1279","624100","624120","62412","6241","624","62"
"1280","624100","624190","62419","6241","624","62"
"1281","624A00","624210","62421","6242","624","62"
"1282","624A00","624221","62422","6242","624","62"
"1283","624A00","624229","62422","6242","624","62"
"1284","624A00","624230","62423","6242","624","62"
"1285","624A00","624310","62431","6243","624","62"
"1286","624400","624410","62441","6244","624","62"
"1287","711100","711110","71111","7111","711","71"
"1288","711100","711120","71112","7111","711","71"
"1289","711100","711130","71113","7111","711","71"
"1290","711100","711190","71119","7111","711","71"
"1291","711200","711211","71121","7112","711","71"
"1292","711200","711212","71121","7112","711","71"
"1293","711200","711219","71121","7112","711","71"
"1294","711A00","711310","71131","7113","711","71"
"1295","711A00","711320","71132","7113","711","71"
"1296","711A00","711410","71141","7114","711","71"
"1297","711500","711510","71151","7115","711","71"
"1298","712000","712110","71211","7121","712","71"
"1299","712000","712120","71212","7121","712","71"
"1300","712000","712130","71213","7121","712","71"
"1301","712000","712190","71219","7121","712","71"
"1302","713100","713110","71311","7131","713","71"
"1303","713100","713120","71312","7131","713","71"
"1304","713200","713210","71321","7132","713","71"
"1305","713200","713290","71329","7132","713","71"
"1306","713900","713910","71391","7139","713","71"
"1307","713900","713920","71392","7139","713","71"
"1308","713900","713930","71393","7139","713","71"
"1309","713900","713940","71394","7139","713","71"
"1310","713900","713950","71395","7139","713","71"
"1311","713900","713990","71399","7139","713","71"
"1312","721000","721110","72111","7211","721","72"
"1313","721000","721120","72112","7211","721","72"
"1314","721000","721191","72119","7211","721","72"
"1315","721000","721199","72119","7211","721","72"
"1316","721000","721211","72121","7212","721","72"
"1317","721000","721214","72121","7212","721","72"
"1318","721000","721310","72131","7213","721","72"
"1319","722110","722110","72211","7221","722","72"
"1320","722211","722211","72221","7222","722","72"
"1321","722A00","722310","72231","7223","722","72"
"1322","722A00","722320","72232","7223","722","72"
"1323","722A00","722330","72233","7223","722","72"
"1324","722A00","722410","72241","7224","722","72"
"1325","722A00","722212","72221","7222","722","72"
"1326","722A00","722213","72221","7222","722","72"
"1327","811100","811111","81111","8111","811","81"
"1328","811100","811112","81111","8111","811","81"
"1329","811100","811113","81111","8111","811","81"
"1330","811100","811118","81111","8111","811","81"
"1331","811100","811121","81112","8111","811","81"
"1332","811100","811122","81112","8111","811","81"
"1333","811100","811191","81119","8111","811","81"
"1334","811100","811192","81119","8111","811","81"
"1335","811100","811198","81119","8111","811","81"
"1336","811200","811211","81121","8112","811","81"
"1337","811200","811212","81121","8112","811","81"
"1338","811200","811213","81121","8112","811","81"
"1339","811200","811219","81121","8112","811","81"
"1340","811300","811310","81131","8113","811","81"
"1341","811400","811411","81141","8114","811","81"
"1342","811400","811412","81141","8114","811","81"
"1343","811400","811420","81142","8114","811","81"
